Station name,Victoria Bridge - Old
Station number,"730507"
External number,---
River,River Kent
Operator,---
NGR,SD5179193065
Easting,"351791"
Northing,"493065"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,tsm(CLA/730507/FQ/15m.Cmd.Runoff.C);Round(3)
Time series unit,m³/s
Time level,High-resolution
Time series type,Other
Equidistant time series,yes
Time series value distance,15 minute
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/12/2015 00:00:00 to 01/01/2016 00:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value [m³/s],State of value,Interpolation,Runoff value [l/s/km²],State of runoff value,Interpolation of runoff value,Tags,Comments
08/12/2015 07:30:00,33.406,G,102,182.548203,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 07:45:00,34.798,G,102,190.155503,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 08:00:00,36.666,G,102,200.358697,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 08:15:00,38.863,G,102,212.364547,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 08:30:00,40.128,G,102,219.278222,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 08:45:00,40.521,G,102,221.423966,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 09:00:00,40.03,G,102,218.743141,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 09:15:00,39.347,G,102,215.012776,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 09:30:00,38.188,G,102,208.67993,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 09:45:00,36.76,G,102,200.874655,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 10:00:00,35.447,G,102,193.701445,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 10:15:00,34.132,G,102,186.516176,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 10:30:00,33.567,G,102,183.427082,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 10:45:00,32.21,G,102,176.009513,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 11:00:00,31.187,G,102,170.418567,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 11:15:00,30.563,G,102,167.013249,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 11:30:00,30.022,G,102,164.055748,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 11:45:00,29.332,G,102,160.283761,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 12:00:00,28.875,G,102,157.788253,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 12:15:00,27.97,G,102,152.84343,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 12:30:00,27.671,G,102,151.208901,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 12:45:00,26.929,G,102,147.152794,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 13:00:00,26.414,G,102,144.33931,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 13:15:00,25.903,G,102,141.547167,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 13:30:00,25.468,G,102,139.170955,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 13:45:00,25.252,G,102,137.988772,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 14:00:00,24.75,G,102,135.245748,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 14:15:00,24.394,G,102,133.29969,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 14:30:00,24.11,G,102,131.750818,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 14:45:00,23.828,G,102,130.209052,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 15:00:00,23.688,G,102,129.44084,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 15:15:00,23.129,G,102,126.385851,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 15:30:00,22.99,G,102,125.626579,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 15:45:00,22.851,G,102,124.869103,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 16:00:00,22.575,G,102,123.359545,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 16:15:00,22.368,G,102,122.232106,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 16:30:00,22.231,G,102,121.482737,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 16:45:00,22.026,G,102,120.362074,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 17:00:00,21.618,G,102,118.132985,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 17:15:00,21.551,G,102,117.763061,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 17:30:00,21.281,G,102,116.287915,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 17:45:00,21.079,G,102,115.186346,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 18:00:00,20.878,G,102,114.088892,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 18:15:00,20.945,G,102,114.454253,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 18:30:00,20.678,G,102,112.995563,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 18:45:00,20.678,G,102,112.995563,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 19:00:00,20.413,G,102,111.544219,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 19:15:00,20.28,G,102,110.821309,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 19:30:00,20.148,G,102,110.100242,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 19:45:00,19.951,G,102,109.022107,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 20:00:00,20.017,G,102,109.381023,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 20:15:00,20.214,G,102,110.460545,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 20:30:00,20.148,G,102,110.100242,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 20:45:00,20.28,G,102,110.821309,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 21:00:00,20.214,G,102,110.460545,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 21:15:00,20.413,G,102,111.544219,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 21:30:00,20.545,G,102,112.268971,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 21:45:00,20.346,G,102,111.182533,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 22:00:00,20.479,G,102,111.906365,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 22:15:00,20.612,G,102,112.632037,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 22:30:00,20.612,G,102,112.632037,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 22:45:00,20.678,G,102,112.995563,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 23:00:00,20.612,G,102,112.632037,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 23:15:00,20.678,G,102,112.995563,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 23:30:00,20.545,G,102,112.268971,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
08/12/2015 23:45:00,20.28,G,102,110.821309,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 00:00:00,20.28,G,102,110.821309,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 00:15:00,20.082,G,102,109.740402,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 00:30:00,20.082,G,102,109.740402,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 00:45:00,19.689,G,102,107.591072,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 01:00:00,19.689,G,102,107.591072,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 01:15:00,19.624,G,102,107.234473,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 01:30:00,19.429,G,102,106.167463,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 01:45:00,19.169,G,102,104.751299,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 02:00:00,18.847,G,102,102.991597,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 02:15:00,18.847,G,102,102.991597,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 02:30:00,18.655,G,102,101.941395,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 02:45:00,18.591,G,102,101.592266,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 03:00:00,18.464,G,102,100.895418,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 03:15:00,18.147,G,102,99.161537,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 03:30:00,18.21,G,102,99.50737,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 03:45:00,17.957,G,102,98.126874,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 04:00:00,17.894,G,102,97.782932,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 04:15:00,17.769,G,102,97.09647,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 04:30:00,17.581,G,102,96.070336,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 04:45:00,17.581,G,102,96.070336,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 05:00:00,17.518,G,102,95.729242,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 05:15:00,17.518,G,102,95.729242,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 05:30:00,17.208,G,102,94.030917,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 05:45:00,16.961,G,102,92.680854,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 06:00:00,17.022,G,102,93.017652,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 06:15:00,16.899,G,102,92.344535,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 06:30:00,16.838,G,102,92.008696,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 06:45:00,16.654,G,102,91.00406,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 07:00:00,16.654,G,102,91.00406,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 07:15:00,16.715,G,102,91.338458,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 07:30:00,16.532,G,102,90.336708,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 07:45:00,16.715,G,102,91.338458,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 08:00:00,16.715,G,102,91.338458,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 08:15:00,16.654,G,102,91.00406,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 08:30:00,16.776,G,102,91.673337,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 08:45:00,16.838,G,102,92.008696,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 09:00:00,16.961,G,102,92.680854,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 09:15:00,17.022,G,102,93.017652,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 09:30:00,17.394,G,102,95.048482,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 09:45:00,17.518,G,102,95.729242,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 10:00:00,18.02,G,102,98.471289,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 10:15:00,18.976,G,102,103.694075,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 10:30:00,19.82,G,102,108.305663,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 10:45:00,21.348,G,102,116.656018,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 11:00:00,23.129,G,102,126.385851,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 11:15:00,24.965,G,102,136.418685,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 11:30:00,27.077,G,102,147.960554,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 11:45:00,28.572,G,102,156.133122,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 12:00:00,29.791,G,102,162.794598,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 12:15:00,30.408,G,102,166.166135,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 12:30:00,30.563,G,102,167.013249,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 12:45:00,30.408,G,102,166.166135,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 13:00:00,30.099,G,102,164.476979,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 13:15:00,30.563,G,102,167.013249,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 13:30:00,29.945,G,102,163.63494,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 13:45:00,29.868,G,102,163.214557,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 14:00:00,29.408,G,102,160.701171,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 14:15:00,28.497,G,102,155.720409,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 14:30:00,28.12,G,102,153.663277,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 14:45:00,27.746,G,102,151.616887,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 15:00:00,26.855,G,102,146.749564,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 15:15:00,26.122,G,102,142.741181,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 15:30:00,25.758,G,102,140.753344,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 15:45:00,25.396,G,102,138.776455,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 16:00:00,24.75,G,102,135.245748,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 16:15:00,24.465,G,102,133.688017,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 16:30:00,23.688,G,102,129.44084,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 16:45:00,23.547,G,102,128.674412,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 17:00:00,22.99,G,102,125.626579,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 17:15:00,22.713,G,102,124.113424,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 17:30:00,22.368,G,102,122.232106,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 17:45:00,22.231,G,102,121.482737,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 18:00:00,21.754,G,102,118.874199,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 18:15:00,21.415,G,102,117.024576,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 18:30:00,21.551,G,102,117.763061,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 18:45:00,21.551,G,102,117.763061,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 19:00:00,21.89,G,102,119.617229,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 19:15:00,22.163,G,102,121.10873,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 19:30:00,22.3,G,102,121.857196,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 19:45:00,22.095,G,102,120.735176,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 20:00:00,22.782,G,102,124.491039,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 20:15:00,22.99,G,102,125.626579,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 20:30:00,23.828,G,102,130.209052,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 20:45:00,25.468,G,102,139.170955,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 21:00:00,27.746,G,102,151.616887,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 21:15:00,32.21,G,102,176.009513,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 21:30:00,35.727,G,102,195.229447,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 21:45:00,38.959,G,102,212.893103,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 22:00:00,40.915,G,102,223.578372,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 22:15:00,41.41,G,102,226.283537,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 22:30:00,41.113,G,102,224.658818,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 22:45:00,41.609,G,102,227.369379,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 23:00:00,41.907,G,102,229.002185,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 23:15:00,42.508,G,102,232.282323,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 23:30:00,44.944,G,102,245.595713,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
